ID,Origin_LONG,Origin_LAT,Destination_LONG,Destination_LAT,DIST,DUR,,,,,,
347,-43.886362,-19.623762,-43.906269,-19.600281,0,0,,,,,0,0
348,-43.886362,-19.623762,-43.897551,-19.620988,0,0,,,,,0,0
349,-43.886362,-19.623762,-43.900884,-19.618184,0,0,,,,,0,0
350,-43.886362,-19.623762,-43.90096,-19.587181,0,0,,,,,0,0
351,-43.886362,-19.623762,-43.901366,-19.587546,0,0,,,,,0,0
352,-43.886362,-19.623762,-43.897691,-19.584611,0,0,,,,,0,0
353,-43.886362,-19.623762,-43.902877,-19.588517,0,0,,,,,0,0
354,-43.886362,-19.623762,-43.901586,-19.589772,0,0,,,,,0,0
355,-43.886362,-19.623762,-43.889328,-19.608436,0,0,,,,,0,0
356,-43.886362,-19.623762,-43.889319,-19.613646,0,0,,,,,0,0
357,-43.886362,-19.623762,-43.889659,-19.665607,0,0,,,,,0,0
358,-43.886362,-19.623762,-43.886188,-19.665707,0,0,,,,,0,0
359,-43.886362,-19.623762,-43.887535,-19.663615,0,0,,,,,0,0
360,-43.886362,-19.623762,-43.888583,-19.666894,0,0,,,,,0,0
361,-43.886362,-19.623762,-43.888844,-19.668833,0,0,,,,,0,0
362,-43.886362,-19.623762,-43.903767,-19.648578,0,0,,,,,0,0
363,-43.886362,-19.623762,-43.904599,-19.649988,0,0,,,,,0,0
364,-43.886362,-19.623762,-43.916107,-19.650046,0,0,,,,,0,0
365,-43.886362,-19.623762,-43.916302,-19.646834,0,0,,,,,0,0
366,-43.886362,-19.623762,-43.9159,-19.637532,0,0,,,,,0,0
367,-43.886362,-19.623762,-43.91389,-19.637783,0,0,,,,,0,0
368,-43.886362,-19.623762,-43.907854,-19.592234,0,0,,,,,0,0
369,-43.886362,-19.623762,-43.910601,-19.59007,0,0,,,,,0,0
370,-43.886362,-19.623762,-43.887176,-19.637988,0,0,,,,,0,0
371,-43.886362,-19.623762,-43.88679,-19.640771,0,0,,,,,0,0
372,-43.886362,-19.623762,-43.884394,-19.666874,0,0,,,,,0,0
373,-43.886362,-19.623762,-43.884336,-19.663536,0,0,,,,,0,0
374,-43.886362,-19.623762,-43.918654,-19.665134,0,0,,,,,0,0
375,-43.886362,-19.623762,-43.91609,-19.655881,0,0,,,,,0,0
376,-43.886362,-19.623762,-43.916603,-19.634788,0,0,,,,,0,0
377,-43.886362,-19.623762,-43.913155,-19.634636,0,0,,,,,0,0
378,-43.886362,-19.623762,-43.899963,-19.613998,0,0,,,,,0,0
379,-43.886362,-19.623762,-43.899687,-19.606162,0,0,,,,,0,0
380,-43.886362,-19.623762,-43.896424,-19.611028,0,0,,,,,0,0
381,-43.886362,-19.623762,-43.896972,-19.593068,0,0,,,,,0,0
382,-43.886362,-19.623762,-43.900061,-19.595444,0,0,,,,,0,0
383,-43.886362,-19.623762,-43.894138,-19.598335,0,0,,,,,0,0
384,-43.886362,-19.623762,-43.893811,-19.604682,0,0,,,,,0,0
385,-43.886362,-19.623762,-43.897331,-19.603655,0,0,,,,,0,0
386,-43.886362,-19.623762,-43.901021,-19.601781,0,0,,,,,0,0
387,-43.886362,-19.623762,-43.900053,-19.599668,0,0,,,,,0,0
388,-43.886362,-19.623762,-43.89626,-19.60104,0,0,,,,,0,0
389,-43.886362,-19.623762,-43.93517,-19.661016,0,0,,,,,0,0
390,-43.886362,-19.623762,-43.937106,-19.660192,0,0,,,,,0,0
391,-43.886362,-19.623762,-43.919783,-19.621652,0,0,,,,,0,0
392,-43.886362,-19.623762,-43.921477,-19.608382,0,0,,,,,0,0
393,-43.886362,-19.623762,-43.909054,-19.642838,0,0,,,,,0,0
394,-43.886362,-19.623762,-43.912199,-19.64297,0,0,,,,,0,0
395,-43.886362,-19.623762,-43.903093,-19.632624,0,0,,,,,0,0
396,-43.886362,-19.623762,-43.905684,-19.632341,0,0,,,,,0,0
397,-43.886362,-19.623762,-43.870231,-19.637962,0,0,,,,,0,0
398,-43.886362,-19.623762,-43.8796,-19.636101,0,0,,,,,0,0
399,-43.886362,-19.623762,-43.873138,-19.631576,0,0,,,,,0,0
400,-43.886362,-19.623762,-43.88001,-19.634109,0,0,,,,,0,0
401,-43.886362,-19.623762,-43.898519,-19.622424,0,0,,,,,0,0
402,-43.886362,-19.623762,-43.900916,-19.624481,0,0,,,,,0,0
403,-43.886362,-19.623762,-43.887247,-19.633683,0,0,,,,,0,0
404,-43.886362,-19.623762,-43.894431,-19.625344,0,0,,,,,0,0
405,-43.886362,-19.623762,-43.893167,-19.626828,0,0,,,,,0,0
406,-43.886362,-19.623762,-43.883963,-19.650202,0,0,,,,,0,0
407,-43.886362,-19.623762,-43.886291,-19.647427,0,0,,,,,0,0
408,-43.886362,-19.623762,-43.908902,-19.634638,0,0,,,,,0,0
409,-43.886362,-19.623762,-43.908705,-19.635958,0,0,,,,,0,0
410,-43.886362,-19.623762,-43.91027,-19.629123,0,0,,,,,0,0
411,-43.886362,-19.623762,-43.907624,-19.630851,0,0,,,,,0,0
412,-43.886362,-19.623762,-43.906315,-19.605177,0,0,,,,,0,0
413,-43.886362,-19.623762,-43.904322,-19.603605,0,0,,,,,0,0
414,-43.886362,-19.623762,-43.877541,-19.63967,0,0,,,,,0,0
415,-43.886362,-19.623762,-43.875605,-19.639262,0,0,,,,,0,0
416,-43.886362,-19.623762,-43.894747,-19.621918,0,0,,,,,0,0
417,-43.886362,-19.623762,-43.892466,-19.623253,0,0,,,,,0,0
418,-43.886362,-19.623762,-43.90424,-19.615692,0,0,,,,,0,0
419,-43.886362,-19.623762,-43.905849,-19.615717,0,0,,,,,0,0
420,-43.886362,-19.623762,-43.906026,-19.615777,0,0,,,,,0,0
421,-43.886362,-19.623762,-43.908313,-19.621627,0,0,,,,,0,0
422,-43.886362,-19.623762,-43.862806,-19.599422,0,0,,,,,0,0
423,-43.886362,-19.623762,-43.893944,-19.657715,0,0,,,,,0,0
424,-43.886362,-19.623762,-43.901936,-19.595025,0,0,,,,,0,0
425,-43.886362,-19.623762,-43.901976,-19.593303,0,0,,,,,0,0
426,-43.886362,-19.623762,-43.901848,-19.596393,0,0,,,,,0,0
427,-43.886362,-19.623762,-43.901741,-19.597045,0,0,,,,,0,0
428,-43.886362,-19.623762,-43.868917,-19.660512,0,0,,,,,0,0
429,-43.886362,-19.623762,-43.867017,-19.657715,0,0,,,,,0,0
430,-43.886362,-19.623762,-43.912076,-19.6796,0,0,,,,,0,0
431,-43.886362,-19.623762,-43.914368,-19.680459,0,0,,,,,0,0
432,-43.886362,-19.623762,-43.888611,-19.676222,0,0,,,,,0,0
433,-43.886362,-19.623762,-43.890232,-19.677258,0,0,,,,,0,0
434,-43.886362,-19.623762,-43.892038,-19.618388,0,0,,,,,0,0
435,-43.886362,-19.623762,-43.888789,-19.616173,0,0,,,,,0,0
436,-43.886362,-19.623762,-43.904396,-19.627922,0,0,,,,,0,0
437,-43.886362,-19.623762,-43.905374,-19.629867,0,0,,,,,0,0
438,-43.886362,-19.623762,-43.876015,-19.580069,0,0,,,,,0,0
439,-43.886362,-19.623762,-43.885587,-19.597796,0,0,,,,,0,0
440,-43.886362,-19.623762,-43.908844,-19.601224,0,0,,,,,0,0
441,-43.886362,-19.623762,-43.909191,-19.604362,0,0,,,,,0,0
442,-43.886362,-19.623762,-43.894523,-19.686792,0,0,,,,,0,0
443,-43.886362,-19.623762,-43.91043,-19.662867,0,0,,,,,0,0
444,-43.886362,-19.623762,-51.404239,-19.182251,0,0,,,,,0,0
445,-43.886362,-19.623762,-51.371731,-19.135087,0,0,,,,,0,0
446,-43.886362,-19.623762,-51.397089,-19.184271,0,0,,,,,0,0
447,-43.882329,-19.637045,-43.887816,-19.628894,1385,137,,,,,1384.56,136.62
448,-43.882329,-19.637045,-43.886362,-19.623762,2416,249,,,,,2416.1,248.91
449,-43.882329,-19.637045,-43.882329,-19.637045,0,0,,,,,0,0
450,-43.882329,-19.637045,-43.885555,-19.638949,897,91,,,,,897.09,90.78
451,-43.882329,-19.637045,-43.882628,-19.639586,914,156,,,,,914.02,156.21
452,-43.882329,-19.637045,-43.869021,-19.640799,1762,235,,,,,1761.55,234.98
453,-43.882329,-19.637045,-43.8721,-19.645243,1927,188,,,,,1927.21,187.67
454,-43.882329,-19.637045,-43.878554,-19.649927,1942,215,,,,,1942.18,215.48
455,-43.882329,-19.637045,-43.874361,-19.65039,2106,218,,,,,2106.28,218.42
456,-43.882329,-19.637045,-43.874658,-19.654504,3265,292,,,,,3265.13,291.58
457,-43.882329,-19.637045,-43.890344,-19.646015,2429,288,,,,,2429.3,288.3
458,-43.882329,-19.637045,-43.875715,-19.666802,4733,431,,,,,4732.96,430.74
459,-43.882329,-19.637045,-43.901752,-19.649969,3991,538,,,,,3990.79,537.95
460,-43.882329,-19.637045,-43.90361,-19.647461,5526,533,,,,,5526.39,533.28
461,-43.882329,-19.637045,-43.90646,-19.649462,7105,607,,,,,7104.71,606.64
462,-43.882329,-19.637045,-43.931177,-19.664378,11463,879,,,,,11462.92,879.39
463,-43.882329,-19.637045,-43.908711,-19.648155,5840,557,,,,,5840.14,556.54
464,-43.882329,-19.637045,-43.916438,-19.638972,5649,505,,,,,5649.19,505.01
465,-43.882329,-19.637045,-43.908495,-19.63815,4692,456,,,,,4691.76,455.87
466,-43.882329,-19.637045,-43.901174,-19.634979,3614,345,,,,,3613.53,345.06
467,-43.882329,-19.637045,-43.89168,-19.628555,2253,240,,,,,2252.81,240.3
468,-43.882329,-19.637045,-43.90219,-19.626891,3511,388,,,,,3511.33,388.41
469,-43.882329,-19.637045,-43.903074,-19.625283,4294,413,,,,,4293.58,413.05
470,-43.882329,-19.637045,-43.909308,-19.606419,5839,552,,,,,5838.58,551.52
471,-43.882329,-19.637045,-43.910928,-19.605063,6086,571,,,,,6086.04,570.76
472,-43.882329,-19.637045,-43.905764,-19.596147,7359,688,,,,,7358.87,688.26
473,-43.882329,-19.637045,-43.904896,-19.601687,5402,483,,,,,5401.96,482.8
474,-43.882329,-19.637045,-43.835316,-19.647693,6456,650,,,,,6456.15,650.31
475,-43.882329,-19.637045,-43.928335,-19.670593,13085,946,,,,,13085.06,945.55
476,-43.882329,-19.637045,-43.935533,-19.660824,12054,949,,,,,12053.7,949.49
477,-43.882329,-19.637045,-43.904992,-19.591055,7534,736,,,,,7534.01,736.13
478,-43.882329,-19.637045,-43.896709,-19.6241,3347,315,,,,,3347.4,314.61
479,-43.882329,-19.637045,-43.896466,-19.626741,2647,289,,,,,2646.96,288.78
480,-43.882329,-19.637045,-43.889997,-19.625367,2233,220,,,,,2232.97,220.12
481,-43.882329,-19.637045,-43.891097,-19.62513,2400,267,,,,,2400.43,267.46
482,-43.882329,-19.637045,-43.880089,-19.630027,1931,283,,,,,1931.46,282.52
483,-43.882329,-19.637045,-43.884944,-19.635291,464,67,,,,,464.25,67.31
484,-43.882329,-19.637045,-43.884016,-19.641878,1337,149,,,,,1337.43,149.47
485,-43.882329,-19.637045,-43.881444,-19.64237,1342,158,,,,,1342.32,158.04
486,-43.882329,-19.637045,-43.879083,-19.642614,1077,115,,,,,1077.4,114.74
487,-43.882329,-19.637045,-43.879921,-19.640267,758,100,,,,,757.69,100.26
488,-43.882329,-19.637045,-43.873252,-19.640948,1684,183,,,,,1684.16,182.69
489,-43.882329,-19.637045,-43.876184,-19.642382,1198,149,,,,,1198.11,149.25
490,-43.882329,-19.637045,-43.86873,-19.648669,2772,306,,,,,2772.04,305.63
491,-43.882329,-19.637045,-43.873966,-19.648314,1936,186,,,,,1935.83,185.85
492,-43.882329,-19.637045,-43.876366,-19.648344,1766,196,,,,,1765.68,195.54
493,-43.882329,-19.637045,-43.878041,-19.645779,1358,155,,,,,1358.47,154.58
494,-43.882329,-19.637045,-43.880367,-19.645593,1624,155,,,,,1623.86,154.75
495,-43.882329,-19.637045,-43.882307,-19.646324,1885,172,,,,,1884.77,172.39
496,-43.882329,-19.637045,-43.864303,-19.65104,3127,305,,,,,3127.19,304.98
497,-43.882329,-19.637045,-43.86371,-19.6557,0,0,,,,,0,0
498,-43.882329,-19.637045,-43.870096,-19.65158,0,0,,,,,0,0
499,-43.882329,-19.637045,-43.870192,-19.656439,0,0,,,,,0,0
500,-43.882329,-19.637045,-43.874499,-19.658941,0,0,,,,,0,0
501,-43.882329,-19.637045,-43.866814,-19.665944,0,0,,,,,0,0
502,-43.882329,-19.637045,-43.879443,-19.658127,0,0,,,,,0,0
503,-43.882329,-19.637045,-43.880927,-19.656717,0,0,,,,,0,0
504,-43.882329,-19.637045,-43.888359,-19.658404,0,0,,,,,0,0
505,-43.882329,-19.637045,-43.88647,-19.655111,0,0,,,,,0,0
506,-43.882329,-19.637045,-43.886717,-19.65247,0,0,,,,,0,0
507,-43.882329,-19.637045,-43.89113,-19.650488,0,0,,,,,0,0
508,-43.882329,-19.637045,-43.878139,-19.66958,0,0,,,,,0,0
509,-43.882329,-19.637045,-43.891364,-19.672946,0,0,,,,,0,0
510,-43.882329,-19.637045,-43.883149,-19.674229,0,0,,,,,0,0
511,-43.882329,-19.637045,-43.888391,-19.679523,0,0,,,,,0,0
512,-43.882329,-19.637045,-43.906471,-19.652702,0,0,,,,,0,0
513,-43.882329,-19.637045,-43.899851,-19.645832,0,0,,,,,0,0
514,-43.882329,-19.637045,-43.90252,-19.645469,0,0,,,,,0,0
515,-43.882329,-19.637045,-43.906929,-19.652204,0,0,,,,,0,0
516,-43.882329,-19.637045,-43.912985,-19.656827,0,0,,,,,0,0
517,-43.882329,-19.637045,-43.914629,-19.672628,0,0,,,,,0,0
518,-43.882329,-19.637045,-43.917691,-19.651919,0,0,,,,,0,0
519,-43.882329,-19.637045,-43.909459,-19.651335,0,0,,,,,0,0
520,-43.882329,-19.637045,-43.911272,-19.638229,0,0,,,,,0,0
521,-43.882329,-19.637045,-43.903268,-19.637818,0,0,,,,,0,0
522,-43.882329,-19.637045,-43.905692,-19.642052,0,0,,,,,0,0
523,-43.882329,-19.637045,-43.903487,-19.64332,0,0,,,,,0,0
524,-43.882329,-19.637045,-43.893801,-19.630253,0,0,,,,,0,0
525,-43.882329,-19.637045,-43.895888,-19.633426,0,0,,,,,0,0
526,-43.882329,-19.637045,-43.909745,-19.631956,0,0,,,,,0,0
527,-43.882329,-19.637045,-43.919088,-19.634054,0,0,,,,,0,0
528,-43.882329,-19.637045,-43.900854,-19.627733,0,0,,,,,0,0
529,-43.882329,-19.637045,-43.902047,-19.620749,0,0,,,,,0,0
530,-43.882329,-19.637045,-43.909035,-19.625593,0,0,,,,,0,0
531,-43.882329,-19.637045,-43.90726,-19.609734,0,0,,,,,0,0
532,-43.882329,-19.637045,-43.907581,-19.607453,0,0,,,,,0,0
533,-43.882329,-19.637045,-43.910681,-19.597121,0,0,,,,,0,0
534,-43.882329,-19.637045,-43.908365,-19.59731,0,0,,,,,0,0
535,-43.882329,-19.637045,-43.904545,-19.599376,0,0,,,,,0,0
536,-43.882329,-19.637045,-43.905956,-19.602944,0,0,,,,,0,0
537,-43.882329,-19.637045,-43.90425,-19.607577,0,0,,,,,0,0
538,-43.882329,-19.637045,-43.8562,-19.653379,0,0,,,,,0,0
539,-43.882329,-19.637045,-43.855257,-19.664662,0,0,,,,,0,0
540,-43.882329,-19.637045,-43.835004,-19.613325,0,0,,,,,0,0
541,-43.882329,-19.637045,-43.931548,-19.633201,0,0,,,,,0,0
542,-43.882329,-19.637045,-43.902263,-19.589971,0,0,,,,,0,0
543,-43.882329,-19.637045,-43.904758,-19.587131,0,0,,,,,0,0
544,-43.882329,-19.637045,-43.900299,-19.568602,0,0,,,,,0,0
545,-43.882329,-19.637045,-43.91316,-19.648971,0,0,,,,,0,0
546,-43.882329,-19.637045,-43.906578,-19.593924,0,0,,,,,0,0
547,-43.882329,-19.637045,-43.906902,-19.593681,0,0,,,,,0,0
548,-43.882329,-19.637045,-43.905009,-19.592915,0,0,,,,,0,0
549,-43.882329,-19.637045,-43.900847,-19.644364,0,0,,,,,0,0
550,-43.882329,-19.637045,-43.914656,-19.65363,0,0,,,,,0,0
551,-43.882329,-19.637045,-43.910848,-19.654249,0,0,,,,,0,0
552,-43.882329,-19.637045,-43.897169,-19.630133,0,0,,,,,0,0
553,-43.882329,-19.637045,-43.899606,-19.631696,0,0,,,,,0,0
554,-43.882329,-19.637045,-43.893764,-19.670226,0,0,,,,,0,0
555,-43.882329,-19.637045,-43.890554,-19.669517,0,0,,,,,0,0
556,-43.882329,-19.637045,-43.939093,-19.629064,0,0,,,,,0,0
557,-43.882329,-19.637045,-43.919074,-19.648968,0,0,,,,,0,0
558,-43.882329,-19.637045,-43.940653,-19.655266,0,0,,,,,0,0
559,-43.882329,-19.637045,-43.900183,-19.629116,0,0,,,,,0,0
560,-43.882329,-19.637045,-43.897816,-19.628832,0,0,,,,,0,0
561,-43.882329,-19.637045,-43.916045,-19.633432,0,0,,,,,0,0
562,-43.882329,-19.637045,-43.916412,-19.633451,0,0,,,,,0,0
563,-43.882329,-19.637045,-43.913106,-19.628393,0,0,,,,,0,0
564,-43.882329,-19.637045,-43.914878,-19.629806,0,0,,,,,0,0
565,-43.882329,-19.637045,-43.912023,-19.592381,0,0,,,,,0,0
566,-43.882329,-19.637045,-43.911289,-19.592478,0,0,,,,,0,0
567,-43.882329,-19.637045,-43.906783,-19.590823,0,0,,,,,0,0
568,-43.882329,-19.637045,-43.90548,-19.589524,0,0,,,,,0,0
569,-43.882329,-19.637045,-43.907086,-19.598337,0,0,,,,,0,0
570,-43.882329,-19.637045,-43.906269,-19.600281,0,0,,,,,0,0
571,-43.882329,-19.637045,-43.897551,-19.620988,0,0,,,,,0,0
572,-43.882329,-19.637045,-43.900884,-19.618184,0,0,,,,,0,0
573,-43.882329,-19.637045,-43.90096,-19.587181,0,0,,,,,0,0
574,-43.882329,-19.637045,-43.901366,-19.587546,0,0,,,,,0,0
575,-43.882329,-19.637045,-43.897691,-19.584611,0,0,,,,,0,0
576,-43.882329,-19.637045,-43.902877,-19.588517,0,0,,,,,0,0
577,-43.882329,-19.637045,-43.901586,-19.589772,0,0,,,,,0,0
578,-43.882329,-19.637045,-43.889328,-19.608436,0,0,,,,,0,0
579,-43.882329,-19.637045,-43.889319,-19.613646,0,0,,,,,0,0
580,-43.882329,-19.637045,-43.889659,-19.665607,0,0,,,,,0,0
581,-43.882329,-19.637045,-43.886188,-19.665707,0,0,,,,,0,0
582,-43.882329,-19.637045,-43.887535,-19.663615,0,0,,,,,0,0
583,-43.882329,-19.637045,-43.888583,-19.666894,0,0,,,,,0,0
584,-43.882329,-19.637045,-43.888844,-19.668833,0,0,,,,,0,0
585,-43.882329,-19.637045,-43.903767,-19.648578,0,0,,,,,0,0
586,-43.882329,-19.637045,-43.904599,-19.649988,0,0,,,,,0,0
587,-43.882329,-19.637045,-43.916107,-19.650046,0,0,,,,,0,0
588,-43.882329,-19.637045,-43.916302,-19.646834,0,0,,,,,0,0
589,-43.882329,-19.637045,-43.9159,-19.637532,0,0,,,,,0,0
590,-43.882329,-19.637045,-43.91389,-19.637783,0,0,,,,,0,0
591,-43.882329,-19.637045,-43.907854,-19.592234,0,0,,,,,0,0
592,-43.882329,-19.637045,-43.910601,-19.59007,0,0,,,,,0,0
593,-43.882329,-19.637045,-43.887176,-19.637988,0,0,,,,,0,0
594,-43.882329,-19.637045,-43.88679,-19.640771,0,0,,,,,0,0
595,-43.882329,-19.637045,-43.884394,-19.666874,0,0,,,,,0,0
596,-43.882329,-19.637045,-43.884336,-19.663536,0,0,,,,,0,0
597,-43.882329,-19.637045,-43.918654,-19.665134,0,0,,,,,0,0
598,-43.882329,-19.637045,-43.91609,-19.655881,0,0,,,,,0,0
599,-43.882329,-19.637045,-43.916603,-19.634788,0,0,,,,,0,0
600,-43.882329,-19.637045,-43.913155,-19.634636,0,0,,,,,0,0
601,-43.882329,-19.637045,-43.899963,-19.613998,0,0,,,,,0,0
602,-43.882329,-19.637045,-43.899687,-19.606162,0,0,,,,,0,0
603,-43.882329,-19.637045,-43.896424,-19.611028,0,0,,,,,0,0
604,-43.882329,-19.637045,-43.896972,-19.593068,0,0,,,,,0,0
605,-43.882329,-19.637045,-43.900061,-19.595444,0,0,,,,,0,0
606,-43.882329,-19.637045,-43.894138,-19.598335,0,0,,,,,0,0
607,-43.882329,-19.637045,-43.893811,-19.604682,0,0,,,,,0,0
608,-43.882329,-19.637045,-43.897331,-19.603655,0,0,,,,,0,0
609,-43.882329,-19.637045,-43.901021,-19.601781,0,0,,,,,0,0
610,-43.882329,-19.637045,-43.900053,-19.599668,0,0,,,,,0,0
611,-43.882329,-19.637045,-43.89626,-19.60104,0,0,,,,,0,0
612,-43.882329,-19.637045,-43.93517,-19.661016,0,0,,,,,0,0
613,-43.882329,-19.637045,-43.937106,-19.660192,0,0,,,,,0,0
614,-43.882329,-19.637045,-43.919783,-19.621652,0,0,,,,,0,0
615,-43.882329,-19.637045,-43.921477,-19.608382,0,0,,,,,0,0
616,-43.882329,-19.637045,-43.909054,-19.642838,0,0,,,,,0,0
617,-43.882329,-19.637045,-43.912199,-19.64297,0,0,,,,,0,0
618,-43.882329,-19.637045,-43.903093,-19.632624,0,0,,,,,0,0
619,-43.882329,-19.637045,-43.905684,-19.632341,0,0,,,,,0,0
620,-43.882329,-19.637045,-43.870231,-19.637962,0,0,,,,,0,0
621,-43.882329,-19.637045,-43.8796,-19.636101,0,0,,,,,0,0
622,-43.882329,-19.637045,-43.873138,-19.631576,0,0,,,,,0,0
623,-43.882329,-19.637045,-43.88001,-19.634109,0,0,,,,,0,0
624,-43.882329,-19.637045,-43.898519,-19.622424,0,0,,,,,0,0
625,-43.882329,-19.637045,-43.900916,-19.624481,0,0,,,,,0,0
626,-43.882329,-19.637045,-43.887247,-19.633683,0,0,,,,,0,0
627,-43.882329,-19.637045,-43.894431,-19.625344,0,0,,,,,0,0
628,-43.882329,-19.637045,-43.893167,-19.626828,0,0,,,,,0,0
629,-43.882329,-19.637045,-43.883963,-19.650202,0,0,,,,,0,0
630,-43.882329,-19.637045,-43.886291,-19.647427,0,0,,,,,0,0
631,-43.882329,-19.637045,-43.908902,-19.634638,0,0,,,,,0,0
632,-43.882329,-19.637045,-43.908705,-19.635958,0,0,,,,,0,0
633,-43.882329,-19.637045,-43.91027,-19.629123,0,0,,,,,0,0
634,-43.882329,-19.637045,-43.907624,-19.630851,0,0,,,,,0,0
635,-43.882329,-19.637045,-43.906315,-19.605177,0,0,,,,,0,0
636,-43.882329,-19.637045,-43.904322,-19.603605,0,0,,,,,0,0
637,-43.882329,-19.637045,-43.877541,-19.63967,0,0,,,,,0,0
638,-43.882329,-19.637045,-43.875605,-19.639262,0,0,,,,,0,0
639,-43.882329,-19.637045,-43.894747,-19.621918,0,0,,,,,0,0
640,-43.882329,-19.637045,-43.892466,-19.623253,0,0,,,,,0,0
641,-43.882329,-19.637045,-43.90424,-19.615692,0,0,,,,,0,0
642,-43.882329,-19.637045,-43.905849,-19.615717,0,0,,,,,0,0
643,-43.882329,-19.637045,-43.906026,-19.615777,0,0,,,,,0,0
644,-43.882329,-19.637045,-43.908313,-19.621627,0,0,,,,,0,0
645,-43.882329,-19.637045,-43.862806,-19.599422,0,0,,,,,0,0
646,-43.882329,-19.637045,-43.893944,-19.657715,0,0,,,,,0,0
647,-43.882329,-19.637045,-43.901936,-19.595025,0,0,,,,,0,0
648,-43.882329,-19.637045,-43.901976,-19.593303,0,0,,,,,0,0
649,-43.882329,-19.637045,-43.901848,-19.596393,0,0,,,,,0,0
650,-43.882329,-19.637045,-43.901741,-19.597045,0,0,,,,,0,0
651,-43.882329,-19.637045,-43.868917,-19.660512,0,0,,,,,0,0
652,-43.882329,-19.637045,-43.867017,-19.657715,0,0,,,,,0,0
653,-43.882329,-19.637045,-43.912076,-19.6796,0,0,,,,,0,0
654,-43.882329,-19.637045,-43.914368,-19.680459,0,0,,,,,0,0
655,-43.882329,-19.637045,-43.888611,-19.676222,0,0,,,,,0,0
656,-43.882329,-19.637045,-43.890232,-19.677258,0,0,,,,,0,0
657,-43.882329,-19.637045,-43.892038,-19.618388,0,0,,,,,0,0
658,-43.882329,-19.637045,-43.888789,-19.616173,0,0,,,,,0,0
659,-43.882329,-19.637045,-43.904396,-19.627922,0,0,,,,,0,0
660,-43.882329,-19.637045,-43.905374,-19.629867,0,0,,,,,0,0
661,-43.882329,-19.637045,-43.876015,-19.580069,0,0,,,,,0,0
662,-43.882329,-19.637045,-43.885587,-19.597796,0,0,,,,,0,0
663,-43.882329,-19.637045,-43.908844,-19.601224,0,0,,,,,0,0
664,-43.882329,-19.637045,-43.909191,-19.604362,0,0,,,,,0,0
665,-43.882329,-19.637045,-43.894523,-19.686792,0,0,,,,,0,0
666,-43.882329,-19.637045,-43.91043,-19.662867,0,0,,,,,0,0
667,-43.882329,-19.637045,-51.404239,-19.182251,0,0,,,,,0,0
668,-43.882329,-19.637045,-51.371731,-19.135087,0,0,,,,,0,0
669,-43.882329,-19.637045,-51.397089,-19.184271,0,0,,,,,0,0
670,-43.885555,-19.638949,-43.887816,-19.628894,1217,106,,,,,1217.26,106.44
671,-43.885555,-19.638949,-43.886362,-19.623762,2249,219,,,,,2248.8,218.73
672,-43.885555,-19.638949,-43.882329,-19.637045,897,91,,,,,897.09,90.78
673,-43.885555,-19.638949,-43.885555,-19.638949,0,0,,,,,0,0
674,-43.885555,-19.638949,-43.882628,-19.639586,573,110,,,,,572.99,110.37
675,-43.885555,-19.638949,-43.869021,-19.640799,2436,272,,,,,2436.06,272.34
676,-43.885555,-19.638949,-43.8721,-19.645243,2602,225,,,,,2601.72,225.03
677,-43.885555,-19.638949,-43.878554,-19.649927,1814,187,,,,,1814.13,187.39
678,-43.885555,-19.638949,-43.874361,-19.65039,2105,200,,,,,2104.82,200.45
679,-43.885555,-19.638949,-43.874658,-19.654504,2424,207,,,,,2423.53,207.46
680,-43.885555,-19.638949,-43.890344,-19.646015,1588,204,,,,,1587.7,204.18
681,-43.885555,-19.638949,-43.875715,-19.666802,3891,347,,,,,3891.36,346.62
682,-43.885555,-19.638949,-43.901752,-19.649969,3149,454,,,,,3149.2,453.84
683,-43.885555,-19.638949,-43.90361,-19.647461,5359,503,,,,,5359.09,503.1
684,-43.885555,-19.638949,-43.90646,-19.649462,6937,576,,,,,6937.41,576.46
685,-43.885555,-19.638949,-43.931177,-19.664378,11296,849,,,,,11295.61,849.21
686,-43.885555,-19.638949,-43.908711,-19.648155,5673,526,,,,,5672.84,526.36
687,-43.885555,-19.638949,-43.916438,-19.638972,5482,475,,,,,5481.89,474.83
688,-43.885555,-19.638949,-43.908495,-19.63815,4524,426,,,,,4524.46,425.7
689,-43.885555,-19.638949,-43.901174,-19.634979,3446,315,,,,,3446.23,314.88
690,-43.885555,-19.638949,-43.89168,-19.628555,2086,210,,,,,2085.51,210.12
691,-43.885555,-19.638949,-43.90219,-19.626891,3344,358,,,,,3344.03,358.23
692,-43.885555,-19.638949,-43.903074,-19.625283,4126,383,,,,,4126.28,382.87
693,-43.885555,-19.638949,-43.909308,-19.606419,5671,521,,,,,5671.28,521.34
694,-43.885555,-19.638949,-43.910928,-19.605063,5919,541,,,,,5918.74,540.59
695,-43.885555,-19.638949,-43.905764,-19.596147,7192,658,,,,,7191.57,658.08
696,-43.885555,-19.638949,-43.904896,-19.601687,5235,453,,,,,5234.66,452.62
697,-43.885555,-19.638949,-43.835316,-19.647693,6455,632,,,,,6454.69,632.34
698,-43.885555,-19.638949,-43.928335,-19.670593,12918,915,,,,,12917.76,915.37
699,-43.885555,-19.638949,-43.935533,-19.660824,11886,919,,,,,11886.4,919.31
700,-43.885555,-19.638949,-43.904992,-19.591055,7367,706,,,,,7366.71,705.95
